Timestamp,BO-PS-QF_getGain,BO-PS-CR4_getCurrent,BO-PS-INK_getVoltage,TL1-PS-CR4-Y_CurrentRBV,BO-PS-QF_getWaveformOffset,BO-PS-QD_getGain,TL1-PS-CR2-X_CurrentRBV,BO-PS-QD_getWaveformOffset,BO-PS-CR2_getCurrent,TL1-PS-CR3-Y_CurrentRBV,MIR1-MO-MC1_C_RBV,BO-PS-CR1_getCurrent,TL1-PS-CR2-Y_CurrentRBV,BO-PS-BM_getWaveformOffset,TL1-PS-CR3-X_CurrentRBV,BO-DI-DCCT1_getDcctCurrent,MI-PS-TC2_CurrentRBV,MI-PS-TC4_CurrentRBV,AGPS_getI_GUN_TRIG_REFERENCE,TL1-PS-CR4-X_OutputCurrent,BO-PS-CR6_getCurrent,BO-PS-INS_getVoltage,MI-PS-TC3_CurrentRBV,MI-PS-TC1_CurrentRBV,BO-PS-BM_getGain,BO-PS-CR5_getCurrent
2024-11-07 08:07:11+00:00,0.930908203125,-2.07593e-06,330.05,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,1.26705e-06,0.407,0.17,0.28,0.0266481644,0.2441,0.0179,0.699999988079071,-1.39999818802,-0.100006,613.444,-0.1538,0.832,0.950927734375,-0.199999
2024-11-07 08:07:12+00:00,0.930908203125,-2.07593e-06,330.05,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0271025712,0.2441,0.0179,0.699999988079071,-1.40000581741,-0.0999869,613.444,-0.1538,0.832,0.950927734375,-0.199999
2024-11-07 08:07:13+00:00,0.930908203125,-2.07593e-06,330.05,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0269700142,0.2441,0.0179,0.699999988079071,-1.40000629425,-0.0999869,613.444,-0.1538,0.832,0.950927734375,-0.199999
2024-11-07 08:07:14+00:00,0.930908203125,1.74398e-05,330.05,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0270201168,0.2441,0.0179,0.699999988079071,-1.39998805523,-0.0999869,613.444,-0.1538,0.832,0.950927734375,-0.199999
2024-11-07 08:07:15+00:00,0.930908203125,1.74398e-05,330.05,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0266502638,0.2441,0.0179,0.699999988079071,-1.39999890327,-0.0999869,613.444,-0.1538,0.832,0.950927734375,-0.19998
2024-11-07 08:07:16+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0260768648,0.2441,0.0179,0.699999988079071,-1.4000043869,-0.0999869,613.444,-0.1538,0.832,0.950927734375,-0.19998
2024-11-07 08:07:17+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0256156988,0.2441,0.0179,0.699999988079071,-1.39999818802,-0.0999869,613.444,-0.1538,0.832,0.950927734375,-0.19998
2024-11-07 08:07:18+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0258792184,0.2441,0.0179,0.699999988079071,-1.40000104904,-0.0999869,613.446,-0.1538,0.832,0.950927734375,-0.19998
2024-11-07 08:07:19+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0268668392,0.2441,0.0179,0.699999988079071,-1.40000760555,-0.100006,613.446,-0.1538,0.832,0.950927734375,-0.200019
2024-11-07 08:07:20+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.027606965,0.2441,0.0179,0.699999988079071,-1.40001189709,-0.0999869,613.446,-0.1538,0.832,0.950927734375,-0.200019
2024-11-07 08:07:21+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.026353632,0.2441,0.0179,0.699999988079071,-1.40000081062,-0.0999869,613.446,-0.1538,0.832,0.950927734375,-0.200019
2024-11-07 08:07:22+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0261992686,0.2441,0.0179,0.699999988079071,-1.40002012253,-0.0999869,613.446,-0.1538,0.832,0.950927734375,-0.200019
2024-11-07 08:07:23+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0269183924,0.2441,0.0179,0.699999988079071,-1.40000522137,-0.0999869,613.446,-0.1538,0.832,0.950927734375,-0.19998
2024-11-07 08:07:24+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1228,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0269646502,0.2441,0.0179,0.699999988079071,-1.4000235796,-0.0999869,613.446,-0.1538,0.832,0.950927734375,-0.19998
2024-11-07 08:07:25+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.025181475,0.2441,0.0179,0.699999988079071,-1.40000188351,-0.0999869,613.446,-0.1538,0.832,0.950927734375,-0.19998
2024-11-07 08:07:26+00:00,0.930908203125,1.74398e-05,330.053,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0280668916,0.2441,0.0179,0.699999988079071,-1.39999961853,-0.100006,613.446,-0.1538,0.832,0.950927734375,-0.200019
2024-11-07 08:07:27+00:00,0.930908203125,1.74398e-05,330.052,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0263745728,0.2441,0.0179,0.699999988079071,-1.39998114109,-0.0999869,613.443,-0.1538,0.832,0.950927734375,-0.200019
2024-11-07 08:07:28+00:00,0.930908203125,1.74398e-05,330.052,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0273318058,0.2441,0.0179,0.699999988079071,-1.4000068903,-0.0999869,613.444,-0.1538,0.832,0.950927734375,-0.200019
2024-11-07 08:07:29+00:00,0.930908203125,1.74398e-05,330.052,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0280067814,0.2441,0.0179,0.699999988079071,-1.40002262592,-0.100006,613.444,-0.1538,0.8319,0.950927734375,-0.200019
2024-11-07 08:07:30+00:00,0.930908203125,1.74398e-05,330.052,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,155.67187626500527,-1.8274e-05,0.407,0.17,0.28,0.0264187642,0.2441,0.0179,0.699999988079071,-1.40000975132,-0.100006,613.444,-0.1538,0.832,0.950927734375,-0.200019
