Timestamp,BO-PS-QF_getGain,BO-PS-CR4_getCurrent,BO-PS-INK_getVoltage,TL1-PS-CR4-Y_CurrentRBV,BO-PS-QF_getWaveformOffset,BO-PS-QD_getGain,TL1-PS-CR2-X_CurrentRBV,BO-PS-QD_getWaveformOffset,BO-PS-CR2_getCurrent,TL1-PS-CR3-Y_CurrentRBV,MIR1-MO-MC1_C_RBV,BO-PS-CR1_getCurrent,TL1-PS-CR2-Y_CurrentRBV,BO-PS-BM_getWaveformOffset,TL1-PS-CR3-X_CurrentRBV,BO-DI-DCCT1_getDcctCurrent,MI-PS-TC2_CurrentRBV,MI-PS-TC4_CurrentRBV,AGPS_getI_GUN_TRIG_REFERENCE,TL1-PS-CR4-X_OutputCurrent,BO-PS-CR6_getCurrent,BO-PS-INS_getVoltage,MI-PS-TC3_CurrentRBV,MI-PS-TC1_CurrentRBV,BO-PS-BM_getGain,BO-PS-CR5_getCurrent
2024-12-22 08:24:52+00:00,0.930908203125,1.74398e-05,330.038,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,1.26705e-06,0.407,0.17,0.28,-0.0586633098,0.2339,-0.0419,0.699999988079071,-1.39999878407,-0.0999869,613.443,-0.1647,0.832,0.950927734375,-0.199999
2024-12-22 08:24:53+00:00,0.930908203125,1.74398e-05,330.038,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,-1.8274e-05,0.407,0.17,0.28,-0.0581093152,0.2339,-0.0419,0.699999988079071,-1.39997076988,-0.0999869,613.443,-0.1647,0.832,0.950927734375,-0.199999
2024-12-22 08:24:54+00:00,0.930908203125,1.74398e-05,330.038,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,167.22949358400365,2.08082e-05,0.407,0.17,0.28,-0.0571249958,0.2339,-0.0419,0.699999988079071,-1.40000140667,-0.100006,613.443,-0.1647,0.832,0.950927734375,-0.199999
2024-12-22 08:24:55+00:00,0.930908203125,1.74398e-05,330.038,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,-1.8274e-05,0.407,0.17,0.28,-0.0579783458,0.2339,-0.0419,0.699999988079071,-1.3999890089,-0.0999869,613.443,-0.1647,0.832,0.950927734375,-0.199999
2024-12-22 08:24:56+00:00,0.930908203125,1.74398e-05,330.038,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,1.26705e-06,0.407,0.17,0.28,-0.0573893092,0.2339,-0.0419,0.699999988079071,-1.39999914169,-0.100006,613.443,-0.1647,0.832,0.950927734375,-0.200019
2024-12-22 08:24:57+00:00,0.930908203125,1.74398e-05,330.038,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,-1.8274e-05,0.407,0.17,0.28,-0.0578015846,0.2339,-0.0419,0.699999988079071,-1.39999759197,-0.0999869,613.443,-0.1647,0.832,0.950927734375,-0.200019
2024-12-22 08:24:58+00:00,0.930908203125,1.74398e-05,330.038,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,-1.8274e-05,0.407,0.17,0.28,-0.0560357928,0.2339,-0.0419,0.699999988079071,-1.39998614788,-0.0999869,613.442,-0.1647,0.832,0.950927734375,-0.200019
2024-12-22 08:24:59+00:00,0.930908203125,1.74398e-05,330.039,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,2.08082e-05,0.407,0.17,0.28,-0.0580632032,0.2339,-0.0419,0.699999988079071,-1.40001296997,-0.0999869,613.442,-0.1647,0.832,0.950927734375,-0.200019
2024-12-22 08:25:00+00:00,0.930908203125,-2.15917e-05,330.039,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,167.22949358400365,-1.8274e-05,0.407,0.17,0.28,-0.0566611218,0.2339,-0.0419,0.699999988079071,-1.39997458458,-0.0999869,613.442,-0.1647,0.832,0.950927734375,-0.200019
2024-12-22 08:25:01+00:00,0.930908203125,1.74398e-05,330.039,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,167.22949358400365,1.26705e-06,0.407,0.17,0.28,-0.0561295094,0.2339,-0.0419,0.699999988079071,-1.399995327,-0.100006,613.442,-0.1647,0.832,0.950927734375,-0.200019
