Timestamp,BO-PS-QF_getGain,BO-PS-CR4_getCurrent,BO-PS-INK_getVoltage,TL1-PS-CR4-Y_CurrentRBV,BO-PS-QF_getWaveformOffset,BO-PS-QD_getGain,TL1-PS-CR2-X_CurrentRBV,BO-PS-QD_getWaveformOffset,BO-PS-CR2_getCurrent,TL1-PS-CR3-Y_CurrentRBV,MIR1-MO-MC1_C_RBV,BO-PS-CR1_getCurrent,TL1-PS-CR2-Y_CurrentRBV,BO-PS-BM_getWaveformOffset,TL1-PS-CR3-X_CurrentRBV,BO-DI-DCCT1_getDcctCurrent,MI-PS-TC2_CurrentRBV,MI-PS-TC4_CurrentRBV,AGPS_getI_GUN_TRIG_REFERENCE,TL1-PS-CR4-X_OutputCurrent,BO-PS-CR6_getCurrent,BO-PS-INS_getVoltage,MI-PS-TC3_CurrentRBV,MI-PS-TC1_CurrentRBV,BO-PS-BM_getGain,BO-PS-CR5_getCurrent
2024-12-01 16:01:59+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0647524532,0.2339,-0.0419,0.7300000190734863,-1.39999973774,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:00+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0637341678,0.2339,-0.0419,0.7300000190734863,-1.40001189709,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:01+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0628282884,0.2339,-0.0419,0.7300000190734863,-1.39998972416,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:02+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0627492378,0.2339,-0.0419,0.7300000190734863,-1.39998424053,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:03+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.063310774,0.2339,-0.0419,0.7300000190734863,-1.40001225471,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:04+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.064958334,0.2339,-0.0419,0.7300000190734863,-1.39998066425,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:05+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0633391082,0.2339,-0.0419,0.7300000190734863,-1.3999812603,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:06+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0641054976,0.2339,-0.0419,0.7300000190734863,-1.40000081062,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:07+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0619488042,0.2339,-0.0419,0.7300000190734863,-1.39998269081,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:08+00:00,0.930908203125,-2.07593e-06,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0633016134,0.2339,-0.0419,0.7300000190734863,-1.40000462532,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:09+00:00,0.930908203125,-2.07593e-06,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0646610334,0.2339,-0.0419,0.7300000190734863,-1.4000017643,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:10+00:00,0.930908203125,-2.07593e-06,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0639839308,0.2339,-0.0419,0.7300000190734863,-1.40003609657,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:11+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.4069,0.17,0.28,-0.0640780456,0.2339,-0.0419,0.7300000190734863,-1.39998137951,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:12+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0636520054,0.2339,-0.0419,0.7300000190734863,-1.40001487732,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:13+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0633606082,0.2339,-0.0419,0.7300000190734863,-1.39998579025,-0.100006,613.444,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:14+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0636021226,0.2339,-0.0419,0.7300000190734863,-1.39997041225,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:15+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0646093864,0.2339,-0.0419,0.7300000190734863,-1.39998173714,-0.0999869,613.444,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:16+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0628701644,0.2339,-0.0419,0.7300000190734863,-1.39999234676,-0.0999869,613.443,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:17+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,1.26705e-06,0.407,0.17,0.28,-0.0635716072,0.2339,-0.0419,0.7300000190734863,-1.39999365807,-0.100006,613.443,-0.1559,0.8318,0.950927734375,-0.19998
2024-12-01 16:02:18+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0636087818,0.2339,-0.0419,0.7300000190734863,-1.39997291565,-0.100006,613.443,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:19+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0631417478,0.2339,-0.0419,0.7300000190734863,-1.39999806881,-0.100006,613.443,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:20+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0634980432,0.2339,-0.0419,0.7300000190734863,-1.3999941349,-0.0999869,613.443,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:21+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.063757529,0.2339,-0.0419,0.7300000190734863,-1.39999222755,-0.100006,613.443,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:22+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,1.26705e-06,0.407,0.17,0.28,-0.0627538424,0.2339,-0.0419,0.7300000190734863,-1.39996993542,-0.0999869,613.443,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:23+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.063948889,0.2339,-0.0419,0.7300000190734863,-1.39999473095,-0.100006,613.446,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:24+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.4071,0.17,0.28,-0.0633104538,0.2339,-0.0419,0.7300000190734863,-1.39999997616,-0.0999869,613.446,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:25+00:00,0.930908203125,-2.07593e-06,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.06342002,0.2339,-0.0419,0.7300000190734863,-1.39999639988,-0.100006,613.446,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:26+00:00,0.930908203125,-2.07593e-06,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0636848956,0.2339,-0.0419,0.7300000190734863,-1.39998376369,-0.0999869,613.446,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:27+00:00,0.930908203125,1.74398e-05,330.041,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,2.08082e-05,0.407,0.17,0.28,-0.0624068042,0.2339,-0.0419,0.7300000190734863,-1.40000081062,-0.0999869,613.446,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:28+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,2.08082e-05,0.407,0.17,0.28,-0.0624910214,0.2339,-0.0419,0.7300000190734863,-1.40000498295,-0.100006,613.445,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:29+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0631355538,0.2339,-0.0419,0.7300000190734863,-1.39997696877,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:30+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.062912651,0.2339,-0.0419,0.7300000190734863,-1.39999568462,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:31+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0644656606,0.2339,-0.0419,0.7300000190734863,-1.399990201,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:32+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1227,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0635240026,0.2339,-0.0419,0.7300000190734863,-1.40001952648,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:33+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0630608844,0.2339,-0.0419,0.7300000190734863,-1.40000641346,-0.0999869,613.443,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:34+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0622720642,0.2339,-0.0419,0.7300000190734863,-1.39996886253,-0.100006,613.443,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:35+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0627290556,0.2339,-0.0419,0.7300000190734863,-1.40000367165,-0.100006,613.443,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:36+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0624179228,0.2339,-0.0419,0.7300000190734863,-1.40001916885,-0.0999869,613.443,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:37+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.063556301,0.2339,-0.0419,0.7300000190734863,-1.40001451969,-0.0999869,613.443,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:38+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0632823914,0.2339,-0.0419,0.7300000190734863,-1.40000760555,-0.100006,613.445,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:39+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0618683576,0.2339,-0.0419,0.7300000190734863,-1.3999876976,-0.100006,613.445,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:40+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.061719417,0.2339,-0.0419,0.7300000190734863,-1.39998435974,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.19998
2024-12-01 16:02:41+00:00,0.930908203125,1.74398e-05,330.043,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,1.26705e-06,0.407,0.17,0.28,-0.0628924984,0.2339,-0.0419,0.7300000190734863,-1.40002644062,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:42+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,1.26705e-06,0.407,0.17,0.28,-0.063841281,0.2339,-0.0419,0.7300000190734863,-1.40001404285,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:43+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.062399408,0.2339,-0.0419,0.7300000190734863,-1.39998579025,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.200019
2024-12-01 16:02:44+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,1.4126e-05,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.062761849,0.2339,-0.0419,0.7300000190734863,-1.40000963211,-0.0999869,613.445,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:45+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.123,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.0628564478,0.2339,-0.0419,0.7300000190734863,-1.40000450611,-0.100006,613.442,-0.1559,0.832,0.950927734375,-0.199999
2024-12-01 16:02:46+00:00,0.930908203125,1.74398e-05,330.042,-0.0297,-0.12,0.889892578125,0.6129,-0.21,-5.39659e-06,0.1229,163.93359510900336,-1.8274e-05,0.407,0.17,0.28,-0.061354843,0.2339,-0.0419,0.7300000190734863,-1.40001165867,-0.0999869,613.442,-0.1559,0.832,0.950927734375,-0.200019
